ME,0,140,5
ME,0,338,7
ME,0,142,6
ME,0,342,5
ME,0,144,4
ME,0,146,3
ME,0,148,3
ME,0,150,1
ME,0,101,3
ME,0,103,2
ME,0,305,5
ME,0,105,7
ME,0,307,3
ME,0,205,3
ME,0,309,2
ME,0,111,11
ME,0,311,6
ME,0,113,13
ME,0,361,7
ME,0,315,10
ME,0,215,4
ME,0,115,12
ME,0,317,6
ME,0,617,5
ME,0,117,11
ME,0,319,8
ME,0,219,4
ME,0,119,12
ME,0,321,11
ME,0,621,5
ME,0,121,21
ME,0,323,8
ME,0,223,6
ME,0,123,19
ME,0,325,18
ME,0,625,5
ME,0,125,23
ME,0,327,25
ME,0,227,21
ME,0,127,46
ME,0,363,12
ME,0,129,63
ME,0,329,15
ME,0,131,29
ME,0,165,31
ME,0,331,34
ME,0,233,25
ME,0,701,57
ME,0,721,79
ME,0,333,32
ME,0,703,59
ME,0,723,46
ME,0,401,27
ME,0,237,80
ME,0,705,57
ME,0,725,33
ME,0,337,43
ME,0,727,47
ME,0,241,56
ME,0,709,47
ME,0,341,26
ME,0,243,22
ME,0,711,22
ME,0,143,25
ME,0,245,1
ME,0,345,15
ME,0,145,37
ME,0,147,41
ME,0,349,18
ME,0,149,20
ME,0,151,20
ME,0,351,6
ME,0,153,6
ME,1,800,6
ME,1,8302,7
ME,1,802,10
ME,1,8022,10
ME,1,804,12
ME,1,8306,14
ME,1,806,23
ME,1,8308,12
ME,1,808,27
ME,1,8508,21
ME,1,8310,25
ME,1,810,34
ME,1,8312,37
ME,1,812,27
ME,1,8512,58
ME,1,8314,26
ME,1,814,50
ME,1,8316,46
ME,1,816,25
ME,1,8516,76
ME,1,8318,37
ME,1,818,42
ME,1,8320,38
ME,1,820,23
ME,1,8520,66
ME,1,8322,33
ME,1,822,39
ME,1,8324,25
ME,1,824,47
ME,1,8326,24
ME,1,826,29
ME,1,8328,22
ME,1,828,18
ME,1,8330,11
ME,1,830,11
ME,1,832,9
ME,1,8334,6
ME,1,834,3
ME,1,836,5
ME,1,8338,5
ME,1,838,4
ME,1,8301,1
ME,1,101,4
ME,1,801,1
ME,1,803,4
ME,1,8305,35
ME,1,805,28
ME,1,8307,29
ME,1,807,18
ME,1,8309,23
ME,1,809,15
ME,1,8311,38
ME,1,811,24
ME,1,8313,49
ME,1,8513,40
ME,1,813,11
ME,1,8315,23
ME,1,815,18
ME,1,8317,11
ME,1,8517,15
ME,1,817,13
ME,1,8319,14
ME,1,819,18
ME,1,8321,18
ME,1,8521,34
ME,1,821,19
ME,1,8323,19
ME,1,823,30
ME,1,8325,30
ME,1,8525,27
ME,1,825,34
ME,1,8327,27
ME,1,827,48
ME,1,8329,35
ME,1,829,31
ME,1,831,27
ME,1,8333,20
ME,1,833,23
ME,1,835,31
ME,1,8337,21
ME,1,837,20
ME,1,839,30
ME,2,8302,8
ME,2,802,8
ME,2,8022,7
ME,2,8306,14
ME,2,806,23
ME,2,8310,27
ME,2,810,41
ME,2,8314,38
ME,2,814,58
ME,2,8318,31
ME,2,818,32
ME,2,8322,29
ME,2,822,31
ME,2,8326,25
ME,2,826,23
ME,2,828,12
ME,2,8330,6
ME,2,830,8
ME,2,8334,4
ME,2,834,6
ME,2,8338,1
ME,2,838,4
ME,2,8301,2
ME,2,101,3
ME,2,803,3
ME,2,8305,3
ME,2,807,11
ME,2,8309,8
ME,2,811,14
ME,2,8313,9
ME,2,815,20
ME,2,8317,14
ME,2,819,27
ME,2,8321,22
ME,2,823,26
ME,2,8325,28
ME,2,825,36
ME,2,827,28
ME,2,8329,41
ME,2,831,31
ME,2,8333,21
ME,2,835,22
ME,2,8337,13
ME,2,839,37
NCS,0,100,29
NCS,0,102,45
NCS,0,108,88
NCS,0,110,45
NCS,0,112,21
NCS,0,114,14
NCS,0,116,10
NCS,0,101,5
NCS,0,105,15
NCS,0,107,32
NCS,0,109,59
NCS,0,113,64
NCS,0,115,39
NCS,0,117,16
RI,0,400,21
RI,0,600,14
RI,0,402,49
RI,0,602,27
RI,0,404,51
RI,0,604,37
RI,0,300,25
RI,0,700,73
RI,0,606,68
RI,0,302,36
RI,0,702,46
RI,0,608,57
RI,0,304,41
RI,0,704,59
RI,0,610,29
RI,0,412,33
RI,0,612,12
RI,0,414,12
RI,0,614,9
RI,0,416,19
RI,0,618,5
RI,0,418,16
RI,0,620,5
RI,0,420,11
RI,0,622,5
RI,0,422,9
RI,0,624,5
RI,0,424,10
RI,0,626,4
RI,0,426,7
RI,0,628,3
RI,0,428,9
RI,0,630,4
RI,0,430,8
RI,0,632,3
RI,0,432,7
RI,0,512,7
RI,0,514,5
RI,0,516,4
RI,0,518,3
RI,0,401,3
RI,0,601,0
RI,0,403,2
RI,0,603,1
RI,0,405,6
RI,0,605,2
RI,0,407,3
RI,0,607,1
RI,0,409,4
RI,0,609,1
RI,0,411,15
RI,0,611,3
RI,0,413,7
RI,0,613,4
RI,0,415,10
RI,0,615,8
RI,0,417,16
RI,0,617,10
RI,0,419,33
RI,0,619,33
RI,0,701,68
RI,0,301,31
RI,0,621,34
RI,0,703,51
RI,0,303,39
RI,0,623,47
RI,0,705,78
RI,0,305,46
RI,0,625,55
RI,0,427,71
RI,0,627,39
RI,0,429,26
RI,0,629,13
RI,0,431,16
RI,0,631,12
RI,0,433,10
RI,0,511,18
RI,0,513,13
RI,0,515,8
RI,0,517,10
RI,1,202,10
RI,1,204,8
RI,1,106,16
RI,1,306,6
RI,1,110,50
RI,1,310,13
RI,1,114,25
RI,1,314,12
RI,1,118,22
RI,1,318,9
RI,1,122,21
RI,1,322,7
RI,1,126,10
RI,1,326,4
RI,1,230,6
RI,1,234,2
RI,1,205,12
RI,1,309,2
RI,1,109,11
RI,1,313,4
RI,1,113,14
RI,1,315,5
RI,1,115,16
RI,1,319,10
RI,1,119,28
RI,1,221,20
RI,1,323,8
RI,1,123,23
RI,1,327,9
RI,1,127,19
RI,1,229,9
RI,1,231,12
RI,1,233,8
RI,2,202,5
RI,2,106,16
RI,2,306,5
RI,2,110,29
RI,2,310,7
RI,2,114,25
RI,2,314,5
RI,2,118,18
RI,2,318,4
RI,2,122,14
RI,2,322,5
RI,2,126,12
RI,2,326,2
RI,2,230,7
RI,2,205,7
RI,2,309,1
RI,2,109,9
RI,2,313,3
RI,2,113,10
RI,2,315,4
RI,2,115,12
RI,2,319,8
RI,2,119,28
RI,2,323,6
RI,2,123,20
RI,2,327,5
RI,2,127,15
RI,2,231,15
UP-N,0,300,4
UP-N,0,302,85
UP-N,0,304,155
UP-N,0,306,182
UP-N,0,308,110
UP-N,0,310,119
UP-N,0,312,210
UP-N,0,314,137
UP-N,0,316,151
UP-N,0,318,114
UP-N,0,320,81
UP-N,0,322,55
UP-N,0,324,13
UP-N,0,326,41
UP-N,0,330,52
UP-N,0,332,13
UP-N,0,334,46
UP-N,0,338,59
UP-N,0,340,5
UP-N,0,342,48
UP-N,0,346,25
UP-N,0,348,12
UP-N,0,350,78
UP-N,0,352,31
UP-N,0,354,75
UP-N,0,356,60
UP-N,0,358,79
UP-N,0,360,12
UP-N,0,362,59
UP-N,0,364,9
UP-N,0,366,24
UP-N,0,368,27
UP-N,0,370,21
UP-N,0,372,28
UP-N,0,374,2
UP-N,0,303,18
UP-N,0,305,3
UP-N,0,307,96
UP-N,0,309,11
UP-N,0,311,76
UP-N,0,313,9
UP-N,0,315,50
UP-N,0,319,21
UP-N,0,321,8
UP-N,0,323,21
UP-N,0,327,52
UP-N,0,329,5
UP-N,0,331,21
UP-N,0,335,40
UP-N,0,337,10
UP-N,0,339,55
UP-N,0,341,30
UP-N,0,343,90
UP-N,0,345,48
UP-N,0,347,91
UP-N,0,349,51
UP-N,0,351,100
UP-N,0,353,78
UP-N,0,355,155
UP-N,0,357,106
UP-N,0,359,142
UP-N,0,361,69
UP-N,0,363,118
UP-N,0,365,94
UP-N,0,367,59
UP-N,0,369,44
UP-N,0,371,41
UP-N,0,373,39
UP-N,0,375,11
UP-N,0,377,11
UP-N,1,800,3
UP-N,1,802,15
UP-N,1,804,17
UP-N,1,806,25
UP-N,1,808,46
UP-N,1,810,51
UP-N,1,812,95
UP-N,1,816,99
UP-N,1,818,97
UP-N,1,820,115
UP-N,1,822,79
UP-N,1,824,94
UP-N,1,828,17
UP-N,1,801,9
UP-N,1,803,46
UP-N,1,805,43
UP-N,1,809,67
UP-N,1,813,59
UP-N,1,817,60
UP-N,1,819,98
UP-N,1,821,43
UP-N,1,823,56
UP-N,1,827,68
UP-N,1,831,123
UP-N,1,835,46
UP-N,1,301,17
UP-N,2,804,31
UP-N,2,810,76
UP-N,2,814,74
UP-N,2,816,64
UP-N,2,818,85
UP-N,2,820,129
UP-N,2,822,44
UP-N,2,824,67
UP-N,2,826,17
UP-N,2,807,54
UP-N,2,811,69
UP-N,2,815,61
UP-N,2,817,58
UP-N,2,819,86
UP-N,2,825,62
UP-N,2,829,63
UP-N,2,833,60
UP-N,2,301,35
UP-NW,0,602,20
UP-NW,0,604,21
UP-NW,0,606,41
UP-NW,0,610,59
UP-NW,0,612,77
UP-NW,0,614,54
UP-NW,0,616,59
UP-NW,0,618,117
UP-NW,0,620,75
UP-NW,0,622,72
UP-NW,0,624,118
UP-NW,0,626,115
UP-NW,0,628,107
UP-NW,0,630,66
UP-NW,0,632,76
UP-NW,0,634,104
UP-NW,0,636,86
UP-NW,0,638,50
UP-NW,0,640,73
UP-NW,0,642,52
UP-NW,0,644,73
UP-NW,0,646,93
UP-NW,0,648,63
UP-NW,0,650,27
UP-NW,0,652,51
UP-NW,0,654,44
UP-NW,0,656,80
UP-NW,0,658,8
UP-NW,0,660,94
UP-NW,0,662,10
UP-NW,0,664,24
UP-NW,0,666,14
UP-NW,0,668,14
UP-NW,0,670,7
UP-NW,0,672,9
UP-NW,0,674,7
UP-NW,0,676,8
UP-NW,0,678,2
UP-NW,0,680,2
UP-NW,0,603,1
UP-NW,0,605,6
UP-NW,0,607,5
UP-NW,0,609,1
UP-NW,0,611,8
UP-NW,0,613,11
UP-NW,0,615,3
UP-NW,0,617,34
UP-NW,0,619,17
UP-NW,0,621,6
UP-NW,0,623,19
UP-NW,0,625,12
UP-NW,0,627,51
UP-NW,0,629,81
UP-NW,0,631,74
UP-NW,0,633,51
UP-NW,0,635,33
UP-NW,0,637,72
UP-NW,0,639,37
UP-NW,0,641,118
UP-NW,0,643,92
UP-NW,0,645,89
UP-NW,0,647,101
UP-NW,0,649,64
UP-NW,0,653,75
UP-NW,0,651,81
UP-NW,0,655,90
UP-NW,0,657,66
UP-NW,0,659,127
UP-NW,0,661,58
UP-NW,0,663,33
UP-NW,0,665,65
UP-NW,0,667,40
UP-NW,0,669,47
UP-NW,0,671,66
UP-NW,0,673,38
UP-NW,0,675,52
UP-NW,0,677,22
UP-NW,0,601,10
UP-NW,1,700,17
UP-NW,1,702,26
UP-NW,1,704,57
UP-NW,1,706,67
UP-NW,1,708,34
UP-NW,1,710,109
UP-NW,1,712,71
UP-NW,1,714,111
UP-NW,1,716,61
UP-NW,1,718,78
UP-NW,1,720,69
UP-NW,1,722,99
UP-NW,1,724,95
UP-NW,1,726,60
UP-NW,1,730,28
UP-NW,1,732,19
UP-NW,1,734,33
UP-NW,1,701,33
UP-NW,1,705,62
UP-NW,1,709,62
UP-NW,1,711,38
UP-NW,1,713,38
UP-NW,1,715,26
UP-NW,1,717,36
UP-NW,1,719,40
UP-NW,1,721,54
UP-NW,1,723,40
UP-NW,1,725,68
UP-NW,1,727,61
UP-NW,1,729,59
UP-NW,1,731,59
UP-NW,1,733,83
UP-NW,1,735,78
UP-NW,1,601,17
UP-NW,2,702,25
UP-NW,2,706,65
UP-NW,2,7088,29
UP-NW,2,710,92
UP-NW,2,712,88
UP-NW,2,7166,102
UP-NW,2,720,54
UP-NW,2,7244,54
UP-NW,2,728,42
UP-NW,2,732,23
UP-NW,2,703,46
UP-NW,2,705,78
UP-NW,2,7099,52
UP-NW,2,7133,58
UP-NW,2,7199,74
UP-NW,2,721,32
UP-NW,2,7233,39
UP-NW,2,725,50
UP-NW,2,729,77
UP-NW,2,735,70
UP-NW,2,601,42
UP-W,0,10,13
UP-W,0,12,23
UP-W,0,14,46
UP-W,0,16,17
UP-W,0,18,68
UP-W,0,20,39
UP-W,0,22,92
UP-W,0,24,76
UP-W,0,26,117
UP-W,0,28,107
UP-W,0,30,73
UP-W,0,32,128
UP-W,0,34,37
UP-W,0,36,42
UP-W,0,38,52
UP-W,0,42,38
UP-W,0,44,31
UP-W,0,48,18
UP-W,0,50,11
UP-W,0,52,38
UP-W,0,54,26
UP-W,0,56,26
UP-W,0,60,11
UP-W,0,62,4
UP-W,0,64,7
UP-W,0,66,4
UP-W,0,68,11
UP-W,0,70,4
UP-W,0,72,2
UP-W,0,13,4
UP-W,0,15,8
UP-W,0,19,23
UP-W,0,21,16
UP-W,0,25,8
UP-W,0,29,11
UP-W,0,31,12
UP-W,0,33,21
UP-W,0,35,18
UP-W,0,37,35
UP-W,0,39,36
UP-W,0,41,92
UP-W,0,43,48
UP-W,0,45,86
UP-W,0,47,65
UP-W,0,49,84
UP-W,0,51,58
UP-W,0,53,41
UP-W,0,55,57
UP-W,0,57,54
UP-W,0,59,46
UP-W,0,61,28
UP-W,0,63,24
UP-W,0,65,30
UP-W,0,67,47
UP-W,0,69,17
UP-W,0,71,25
UP-W,0,73,10
UP-W,0,11,4
UP-W,1,500,14
UP-W,1,502,17
UP-W,1,504,64
UP-W,1,506,91
UP-W,1,508,51
UP-W,1,510,108
UP-W,1,512,39
UP-W,1,514,55
UP-W,1,516,9
UP-W,1,518,4
UP-W,1,501,18
UP-W,1,503,26
UP-W,1,505,35
UP-W,1,507,42
UP-W,1,509,65
UP-W,1,511,37
UP-W,1,513,35
UP-W,1,515,72
UP-W,1,517,31
UP-W,1,11,7
UP-W,2,500,8
UP-W,2,504,64
UP-W,2,506,82
UP-W,2,508,71
UP-W,2,510,78
UP-W,2,512,38
UP-W,2,514,64
UP-W,2,516,8
UP-W,2,518,4
UP-W,2,501,22
UP-W,2,503,40
UP-W,2,505,25
UP-W,2,507,43
UP-W,2,509,89
UP-W,2,513,33
UP-W,2,515,69
UP-W,2,517,32
UP-W,2,11,20
